psmid|articleid|title|authors|assetid
cho_byil_1926_0007_000_0000|25|Decisions of National Tribunals Involving Points of International Law||LGMMSB407964336
cho_byil_1926_0007_000_0000|26|Review and Digest of the Decisions of the English Courts During January, 1927-December, 1925|E.|IIVLKC763702520
cho_byil_1926_0007_000_0000|27|Australia. Supreme Court, N. S. W.|A. H. Charteris|MBTBYW543263563
cho_byil_1926_0007_000_0000|28|France-Civil Tribunal of the Seine||ZFZVIK817087214
cho_byil_1926_0007_000_0000|29|Reviews of Books|A. Pearce Higgins|XTDQHS312862122
cho_byil_1926_0007_000_0000|30|Cases in Vice-Admiralty and Admiralty|C.|WNUXDX746320155
cho_byil_1926_0007_000_0000|31|Recent Developments in International Law|C.|KSRCAC807284266
cho_byil_1926_0007_000_0000|32|Folkeretten i Fredstid og Krigstid af Axel Muller|D. Nyholm|CLBXVM011169903
cho_byil_1926_0007_000_0000|33|The Permanent Court of International Justice, Its Constitution, Procedure and Work|P. J. N. B.|WPZOFJ373578477
cho_byil_1926_0007_000_0000|34|Book Reveiw: Le Droit des Prises de la Grande Guerre|A. Pearce Higgins|COEBOI027489722
cho_byil_1926_0007_000_0000|35|Theorie und Praxis des Völkerrechts|A. P. H.|XZENMT000941247
cho_byil_1926_0007_000_0000|36|Sovereign States and Suits before Arbitral Tribunals and Courts of Justice|W.|QVIGME680230371
cho_byil_1926_0007_000_0000|37|Westlake's Private International Law|E.|JGIJMX146655556
cho_byil_1926_0007_000_0000|38|La Querela Pacis of Erasmus|S.|DFCPLW637865050
cho_byil_1926_0007_000_0000|39|Das Werk von Locarno: eine völkerrechtlich-politische Studie|J. R. M. B.|HSYGJZ014501981
cho_byil_1926_0007_000_0000|40|The Permanent Court of International Justice and the Question of American Participation|A. P. F.|WVNFLU824271464
cho_byil_1926_0007_000_0000|41|The Swiss Civil Code|M. D. Chalmers|OJQWEO998886623
cho_byil_1926_0007_000_0000|42|Bibliography||NXPBZA937345288
cho_byil_1926_0007_000_0000|43|Summary of Events||SAIVCM715081638
cho_byil_1926_0007_000_0000|44|Index||AOKIEF501484225
cho_byil_1927_0008_000_0000|1|Front Matter||VFUXXF280603771
cho_byil_1927_0008_000_0000|2|Front Matter||KXQZWD305971014
cho_byil_1927_0008_000_0000|3|Front Matter||BGHOXT771531831
cho_byil_1927_0008_000_0000|4|Contents||SDHWCP294813055
cho_byil_1927_0008_000_0000|5|The Inner History of the Declaration of Paris|H. W. Malkin C.B., C.M.G.|HZAFWZ364464093
cho_byil_1927_0008_000_0000|6|Denationalization|Sir John Fischer Williams C.B.E., K.C.|XYNMZX799869091
cho_byil_1927_0008_000_0000|7|The Doctrine of Continuous Voyage, 1756-1815|O. H. Mootham M.Sc|OEURPL358794258
cho_byil_1927_0008_000_0000|8|Do we Need an International Criminal Court?|Professor J. L. Brierly O.B.E., M.A., B.C.L.|OZROLE317889590
cho_byil_1927_0008_000_0000|9|Spinoza and International Law|H. Lauterpacht|GJVPXZ040603939
cho_byil_1927_0008_000_0000|10|Criminal Jurisdiction over Foreigners|W. E. Beckett M.A.|IVKIBB439795757
cho_byil_1927_0008_000_0000|11|Retaliation in Naval Warfare|Professor A. Pearce Higgins C.B.E., K.C., LL. D.|WFJATZ746507981
cho_byil_1927_0008_000_0000|12|Decisions, Opinions, and Awards of International Tribunals, 1926||JTKVEP339909773
cho_byil_1927_0008_000_0000|13|Judgments and Advisory Opinions of the Permanent Court of International Justice|Alexander P. Fachiri|YRODVO056184278
cho_byil_1927_0008_000_0000|14|Arbitration between the Reparation Commission and the Government of the United States of America under the Agreement of June 7, 1920||VBDXHP928633570
cho_byil_1927_0008_000_0000|15|Dissenting Opinion of Colonel Hugh A. Bayne||MUBRWQ915633765
cho_byil_1927_0008_000_0000|16|Decisions of the American-Mexican Mixed Claims Commissions, 1926|J. W. Garner|ATYHFL419947548
cho_byil_1927_0008_000_0000|17|Note Decisions of the Interpretation Tribunal under the Dawes Plan||EBEFPC090396568
cho_byil_1927_0008_000_0000|18|Decisions of National Tribunals Involving Points of International Law||ROBUSM695153786
cho_byil_1927_0008_000_0000|19|Digest of the Decisions of the English Courts during the Year 1926||TNWCNC312374466
cho_byil_1927_0008_000_0000|20|Recent Decisions of the United States Supreme Court Involving Questions of International Law|J. W. Garner|DKNVKQ215062920
cho_byil_1927_0008_000_0000|21|Reviews of Books||VGDFOV306208402
cho_byil_1927_0008_000_0000|22|Oppenheim's International Law, Vol. II, Disputes, War and Neutrality|C.|SIOJJH289741569
cho_byil_1927_0008_000_0000|23|Selections from the second edition of the Abrégé du Projet de Paix Perpétuelle|C. A. W. M.|GDBYGQ477071490
cho_byil_1927_0008_000_0000|24|Jeremy Bentham's Plan for a Universal and Perpetual Peace, with an introduction by C. John Colombos, LL. D.|C. A. W. M.|UISVZT687359051
cho_byil_1927_0008_000_0000|25|Les Effets des Transformations des États sur leurs Dettes publiques et autres Obligations financières|J. F. W.|EKNJRU348464217
cho_byil_1927_0008_000_0000|26|Das Völkerrecht in seinen Grundzügen dargestellt|J. L. B.|UURTXY092988085
cho_byil_1927_0008_000_0000|27|A Treatise on the Law of Prize|W.|BEPCAN116226689
cho_byil_1927_0008_000_0000|28|Éléments du Droit international public universel, européen et américain|Stephen Gaselee|TTRFBV046219960
cho_byil_1927_0008_000_0000|29|The Law and Procedure of International Tribunals|C.|MDVKTJ376601562
cho_byil_1927_0008_000_0000|30|Die Verfassung der Völkerrechtsgemeinschaft|J. F. W.|BBDQSG208116158
cho_byil_1927_0008_000_0000|31|Grundzüge des positiven Völkerrechts|J. F. W.|AEIMQL668168443
cho_byil_1927_0008_000_0000|32|L'Exterritorialité|C.|MWUENA334984163
cho_byil_1927_0008_000_0000|33|Foote's Private International Law|E.|WLSRPO730902316
cho_byil_1927_0008_000_0000|34|Beiträge zur Reform und Kodification des Völkerrechts|J. L. B.|ODWPPJ783381903
cho_byil_1927_0008_000_0000|35|Some Mexican Problems|C.|WYTLBC999332004
cho_byil_1927_0008_000_0000|36|Gaskrieg und Völkerrecht|Temple Grey|WLSUTI014500984
cho_byil_1927_0008_000_0000|37|Bibliography||BMILEQ965224432
cho_byil_1927_0008_000_0000|38|Summary of Events||HQMUYI625578297
cho_byil_1927_0008_000_0000|39|Index||LOZCJA009140523
cho_byil_1928_0009_000_0000|1|Front Matter||LQVYSZ529826205
cho_byil_1928_0009_000_0000|2|Front Matter||PKGAJK209605258
cho_byil_1928_0009_000_0000|3|Front Matter||RLIJBW906680730
cho_byil_1928_0009_000_0000|4|Contents||EYJESR984995644
cho_byil_1928_0009_000_0000|5|International Law and the Property of Aliens|Sir John Fischer Williams C.B.E., K.C.|BXPLLY142880954
cho_byil_1928_0009_000_0000|6|The Treatment of Mails in Time of War|Professor A. Pearce Higgins C.B.E., K.C., LL.D.|MJCEHC143524378
cho_byil_1928_0009_000_0000|7|The Theory of Implied State Complicity in International Claims|Professor J. L. Brierly O.B.E., M.A., B.C.L.|FVFDSG864230611
cho_byil_1928_0009_000_0000|8|The Value of the right of Capture at Sea in Time of War|Vice-Admiral Sir Herbert Richmond K.C.B.|HFYUMU826425155
cho_byil_1928_0009_000_0000|9|When Do British Treaties Involve Legislation?|Arnold D. McNair C.B.E., LL.D.|KKGZXJ637489613
cho_byil_1928_0009_000_0000|10|Neutral Commerce in the War of the Spanish Succession and the Treaty of Utrecht|G. N. Clark M.A.|XQTBJU704384952
cho_byil_1928_0009_000_0000|11|The Admission of States to the League of Nations|Lilian M. Friedlander B.Sc. (Econ.).|UQCPNA428509908
cho_byil_1928_0009_000_0000|12|The Pre-War Theory of Neutrality|Miss V.M.S. Crichton M.A.|XXQPSH659770001
cho_byil_1928_0009_000_0000|13|Notes||YOTWXF245935189
cho_byil_1928_0009_000_0000|14|Annual Digest of Public International Law Cases||UJVLDW977323584
cho_byil_1928_0009_000_0000|15|The Progress of Codification in 1927|C.|DKSJGP446191647
cho_byil_1928_0009_000_0000|16|The Hague Conventions and the Nullity of Arbitral Awards|J. L. B.|BBCUFY666751270
cho_byil_1928_0009_000_0000|17|The Legal Remedy in case of Excess of Jurisdiction|H. Lauterpacht|XBTJZS281284963
cho_byil_1928_0009_000_0000|18|Territorial Limits in the Bristol Channel|W. E. Beckett|KRHPZF949698461
cho_byil_1928_0009_000_0000|19|The Principle of Personal Law|E.|BJFUZM158803849
cho_byil_1928_0009_000_0000|20|Arbitration and Conciliation|A. P. Fachiri|ZRXWHP739069069
cho_byil_1928_0009_000_0000|21|Return of Alien Enemy Property by the United States|J. W. Garner|PBMLVG006272075
cho_byil_1928_0009_000_0000|22|The Case of the Lotus|E.|XGDTDL542803816
cho_byil_1928_0009_000_0000|23|Decisions, Opinions, and Awards of International Tribunals, 1927||KARCLT548999573
cho_byil_1928_0009_000_0000|24|Judgments and Advisory Opinions of the Permanent Court of International Justice|Alexander P. Fachiri|KLSQDP354114775
cho_byil_1928_0009_000_0000|25|Decisions of the American-Mexican Mixed Claims Commission, 1927|J. W. Garner|YKLHEX440807215
cho_byil_1928_0009_000_0000|26|Work of the German-American Mixed Claims Commission|J. W. Garner|XJNDOK803487451
cho_byil_1928_0009_000_0000|27|The Tripartite Claims Commission-United States, Austria, and Hungary|J. W. Garner|GEXHXI761424682
cho_byil_1928_0009_000_0000|28|Decisions of National Tribunals Involving Points of International Law||OYNAUI276393978
cho_byil_1928_0009_000_0000|29|Digest of the Decisions of the English Courts during the Year 1927||CUENHA658194652
cho_byil_1928_0009_000_0000|30|De Facto Government and State Succession|J. W. Garner|SBBBRO081498232
cho_byil_1928_0009_000_0000|31|Die Befriedung Europas||LYGJZT971013055
cho_byil_1928_0009_000_0000|32|Prize Law during the World War|A. Pearce Higgins|RXDKTQ882554639
cho_byil_1928_0009_000_0000|33|American Foreign Policies|C.|CHRFLB761900517
cho_byil_1928_0009_000_0000|34|The Struggle for the Falkland Islands: A Study in Legal and Diplomatic History|C. D.|PVFYWU248748199
cho_byil_1928_0009_000_0000|35|The Law of Territorial Waters and Maritime Jurisdiction|C.|RCMSRS165404087
cho_byil_1928_0009_000_0000|36|Die Fortbildung der internationalen Schiedsgerichtsbarkeit seit dem Weltkrieg, besonders durch den Locarno-Pakt|H. L.|QMBNOR275917429
cho_byil_1928_0009_000_0000|37|Die  avoirs en numéraire(cash assets) im Vertrage von Versailles|J. F. W.|GSXJNU674637095
cho_byil_1928_0009_000_0000|38|Quakers and Peace|H. Wilson Harris|BRBBIR019588887
cho_byil_1928_0009_000_0000|39|Die Völkerrechtliche Option|H. L.|FAOVHJ884216569
cho_byil_1928_0009_000_0000|40|Private Law Sources and Analogies of International Law|E.|MJJMAN223036460
cho_byil_1928_0009_000_0000|41|Essai sur le Désarmement et le Pacte de la Société des Nations|P. J. Noel Baker|PJMNSX974460025
cho_byil_1928_0009_000_0000|42|Principes de Droit Administratif du Japan|R. L. Hurst|PDAGGF980304922
cho_byil_1928_0009_000_0000|43|Théorie de la Société des Nations|H. Lauterpacht|HRBUST905380368
cho_byil_1928_0009_000_0000|44|Les Mandats internationaux|A. P. H.|XVJCPT665982129
cho_byil_1928_0009_000_0000|45|Die Verbindlichkeit der Beschlüsse des Völkerbundes|J. F. W.|LLGDBX347874310
cho_byil_1928_0009_000_0000|46|Die völkerrechtliche Haftung des Staates, insbesondere bei Handlungen Privater. By Karl Strupp|H. Lauterpacht|CFLVZQ019303290
cho_byil_1928_0009_000_0000|47|Die Abänderung völkerrechtsgemassen Landesrechts, grundsätzliche Untersuchungen zum Englischen, Amerikanischen, Deutschen und Oesterreichischen Recht|H. L.|DFMZRA415006847
cho_byil_1928_0009_000_0000|48|Die Volkerbundssatzung. Gemeinverständlich erläutert unter Berücksichtigung des Paktes von Locarno, des Berliner Vertrages mit Sowjet-Russland, usw|J. F. W.|YIKDMR446623381
cho_byil_1928_0009_000_0000|49|The Interpretation of Treaties|W.|GNXSTW553212838
cho_byil_1928_0009_000_0000|50|Les Gouvernements de fait devant le juge|C.|ELNLJX705946803
cho_byil_1928_0009_000_0000|51|Bibliography||ZMVYDR055290745
cho_byil_1928_0009_000_0000|52|Summary of Events for the year 1927||DJIBUE267636326
cho_byil_1928_0009_000_0000|53|General International Agreements||HROPAU324621765
cho_byil_1928_0009_000_0000|54|Index||QFALXC710369244
cho_byil_1929_0010_000_0000|1|Front Matter||JTWIEY788451679
cho_byil_1929_0010_000_0000|2|Front Matter||UIRFIM472165815
cho_byil_1929_0010_000_0000|3|Front Matter||IQDKCZ103396157
cho_byil_1929_0010_000_0000|4|Contents||OSIGZF810862881
cho_byil_1929_0010_000_0000|5|Diplomatic Immunities-Modern Developments|Sir Cecil J. B. Hurst G. C. M. G., K. C. B., K. C.|UCEZVQ349300355
cho_byil_1929_0010_000_0000|6|The Pan-American and League of Nations Treaties of Arbitration and Conciliation|Sir John Fischer Williams C. B. E., K. C.|KJJKNG274009327
cho_byil_1929_0010_000_0000|7|International Law and the Property of Aliens|Alexander P. Fachiri|NYNJCD215037151
cho_byil_1929_0010_000_0000|8|Extra Territoriality in China|Sir Skinner Turner H. B. M.|OLOGJN623066700
cho_byil_1929_0010_000_0000|9|Decisions of Municipal Courts as a Source of International Law|H. Lauterpacht LL. D.|HSZMTT396517450
cho_byil_1929_0010_000_0000|10|The Place of Commissions of Inquiry and Conciliation Treaties in the Peaceful Settlement of International Disputes|Charles Cheney Hyde A. M., LL. D.|WSFSVZ714666764
cho_byil_1929_0010_000_0000|11|The Revision Clause in Certain Chinese Treaties|George W. Keeton M. A.,LL. M.|ZKLWDQ012922312
cho_byil_1929_0010_000_0000|12|The Mandate for Palestine|Norman Bentwich O. B. E., M. C., M. A.|RLTFOQ856349720
cho_byil_1929_0010_000_0000|13|The Chicago Diversion|Professor H. A. Smith M. A.|PIJDFN941646716
cho_byil_1929_0010_000_0000|14|British Policy and the Regulation of European Rivers of International Concern|Ruth Bacon B. A.|DFBDQT507389392
cho_byil_1929_0010_000_0000|15|International Postal Congresses|Harry Raymond Turkel M. A.|TEENOY567737475
cho_byil_1929_0010_000_0000|16|International Responsibility of States for Judgments of Courts and Verdicts of Juries Amounting to Denial of Justice|Professor J. W. Garner|XKIYVM990294656
cho_byil_1929_0010_000_0000|17|Viscount Finlay of Nairn||BSOZKO595786034
cho_byil_1929_0010_000_0000|18|Lord Phillimore|J. F. W.|ZASIMX061186580
cho_byil_1929_0010_000_0000|19|Sir John Paget Mellor|Sir John Paget Mellor|VRHLTB421595523
cho_byil_1929_0010_000_0000|20|Dr. H. H. L. Bellot|Dr. H. H. L. Bellot|SUIZMQ368987958
cho_byil_1929_0010_000_0000|21|Sir Geoffrey Butler|Sir Geoffrey Butler|FTSBTH805868335
cho_byil_1929_0010_000_0000|22|Notes||RQYUEA574670207
cho_byil_1929_0010_000_0000|23|Some Implications of the Pact of Paris|J. L. Brierly|IDCWZB709156662
cho_byil_1929_0010_000_0000|24|The United States and the Permanent Court of International Justice|J. F. W.|ADDUWA553034533
cho_byil_1929_0010_000_0000|25|The Mandate for Transjordan|N. B.|YCCIND859514078
cho_byil_1929_0010_000_0000|26|The State of the City of the Vatican|A. Pearce Higgins|BHHZHT142295108
cho_byil_1929_0010_000_0000|27|Trusts and Mandates|J. L. Brierly|NRYPUY862999240
cho_byil_1929_0010_000_0000|28|The Channel Tunnel|H. A. S.|RWYJFQ908609443
cho_byil_1929_0010_000_0000|29|Rules of Evidence in International Proceedings|J. F. W.|ZTVIJD060134002
cho_byil_1929_0010_000_0000|30|The Calculation of Damages in International Cases|J. F. W.|AQCYUP124022415
cho_byil_1929_0010_000_0000|31|The Enforcement of Foreign Judgments|W. E. B.|PCKLIS522776847
cho_byil_1929_0010_000_0000|32|Annual Digest of Public International Law Cases||AAWRKP149244638
cho_byil_1929_0010_000_0000|33|General Conventions Prepared at Geneva in 1928|P. J. N. B.|FALQES854558975
cho_byil_1929_0010_000_0000|34|Decisions, Opinions, and Awards of International Tribunals, 1928|Alexander P. Fachiri|NUXSAX046021246
cho_byil_1929_0010_000_0000|35|Decisions of National Tribunals Involving Points of International Law||BDDTTG845171187
cho_byil_1929_0010_000_0000|36|Recueil des Cours de l'Académie de Droit International: 1927|J. L. B.|URAQNE186601753
cho_byil_1929_0010_000_0000|37|Répertoire des traités et des engagements internationaux concernant les Pays-Bas (1845-1900)|S. Gaselee|ZMXPTL117138689
cho_byil_1929_0010_000_0000|38|The Law of Nations|W.|RWQNGT572408025
cho_byil_1929_0010_000_0000|39|The Development of International Law|E.|UOOGHR249570390
cho_byil_1929_0010_000_0000|40|Canada and World Politics. A Study of the Constitutional and International Relations of the British Empire||FTOTFB583664458
cho_byil_1929_0010_000_0000|41|Political Handbook of the World, Parliament, Parties and Press|A. P. H.|CXAMOJ367683355
cho_byil_1929_0010_000_0000|42|The Hungarian-Rumanian Land Dispute|C.|IVCUHB317208917
cho_byil_1929_0010_000_0000|43|The Responsibility of States in International Law|H. A. S.|VKITGW346719859
cho_byil_1929_0010_000_0000|44|Société des Nations et Problème de la Paix|P. J. Noel Baker|DDMTAX372026937
cho_byil_1929_0010_000_0000|45|Transactions of the Grotius Society, Vol. XIII|C.|UJRRIH125369520
cho_byil_1929_0010_000_0000|46|Studies in International Law and Relations|C.|NEDCJW545697098
cho_byil_1929_0010_000_0000|47|The Supreme Court of the United States|C.|GCNSIE613104095
cho_byil_1929_0010_000_0000|48|International Law|A. W. B.|ZQLAKP003362477
cho_byil_1929_0010_000_0000|49|Jurisdiction in the Marginal Seas with Special Reference to Smuggling, by William E. Masterson, M. A., LL. D.||VIQPPY489687784
cho_byil_1929_0010_000_0000|50|Le Gouverneur dans les Dominions britanniques. By Henri Couve de Murville Docteur en Driot. Paris: Rousseau & Cie. 1929. 205 pp|H. C. W. T.|CJMAZV641885856
cho_byil_1929_0010_000_0000|51|Handbuch des Abrüstungsproblems, heraugegeben im Auftrafe des deutschen Studienausschusses für Fragen der Friedenssicherung|Temple Grey|WKPFLN468111884
cho_byil_1929_0010_000_0000|52|Le Role du Conseil de la Société des Nations dans le Réglement pacifique des differends internationaux|Philip J. Noel Baker|BIJMIP114058299
cho_byil_1929_0010_000_0000|53|Classics of International Law. Pufendorf. De Officio hominis et civis juxta legem naturalem libri duo.|C.|DHNDFL296901059
cho_byil_1929_0010_000_0000|54|Rivalry of the United States and Great Britain over Latin-America, 1808-1830|R. M. M.|OGDVOQ630343117
cho_byil_1929_0010_000_0000|55|The Doctrine of Necessity in International Law|H. A. S.|ZZPPXD333569915
cho_byil_1929_0010_000_0000|56|Aerial Bombardment and the International Regulation of Warfare|J. M. Spaight|QPDNZW772202608
cho_byil_1929_0010_000_0000|57|Siam Treaties with Foreign Powers, 1920-1927||HMHYSP871191264
cho_byil_1929_0010_000_0000|58|Dr. Walter Schätzel, Die elsass-lothringische Staatsangehörigkeitsregelung und das Völkerrecht|H. L.|QQZRAC188108219
cho_byil_1929_0010_000_0000|59|Les Immunites diplomatiques des représentants des états Membres et des agents de la Société des Nations|C.|XIWBXV396500604
cho_byil_1929_0010_000_0000|60|The Development of European Law|H. C. G.|SDAGQK289603890
cho_byil_1929_0010_000_0000|61|L' Entr'aide Répressive Internationale et la loi francaise du 10 Mars, 1927|H. R.|JMNELG472195522
cho_byil_1929_0010_000_0000|62|Le Continent Américain et le Droit International|H. A. S.|NICJUW653320690
cho_byil_1929_0010_000_0000|63|Bibliography||TTOXEY588140391
